Case_Type,Case_Num,State_Case_Num,Rec_Local_Office,Rec_State_Office,Rec_Regional_Office,Last_Sig_Event,Last_Event_Date,Region_ID,Work_State,OCC_Code,OCC_Title,Num_Aliens,Salary,Unit_of_Pay,Prevail_Wage,Unit_of_Pay_Prev,Emp_Name,Emp_City,Emp_State,Contact_Last,Contact_First,Att_Firm_Name,Att_Last,Att_First,Att_City,Att_State
"TEMP","05442906",,"12/10/04 00:00:00","01/03/05 00:00:00","01/12/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",5,"MO","408.687-014","Laborer, Landscape",7,7.4400,"H",7.4400,"H","Aim to Please Lawn Landscaping & Complete Tree  Se","House Springs","MO","Jerca","Frank","Law Office of Robert Kershaw, P.C.","Kershaw, Jr.","Robert","Austin","TX"
"TEMP","05443432",,"11/29/04 00:00:00","11/29/04 00:00:00","01/31/05 00:00:00","Denied, Temporary","02/11/05 00:00:00",5,"IN","408.687-014","Laborer, Landscape",25,7.8800,"H",7.4500,"H","Professional Facilities Management, Inc.","Indianapolis","IN","Littlefield","Greg","JEF International Inc.","Sutton","Dennis","Gower","MO"
"TEMP","06359415","1204-039","12/15/04 00:00:00","01/27/05 00:00:00","01/31/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"LA","522.382-034","Sugar Boiler",3,9.5000,"H",8.4600,"H","LULA FACTORY","BELLE ROSE","LA","DAIGLE","C.J.S.","JACKIE MITCHELL","MITCHELL","JACKIE","BATON ROUGE","LA"
"TEMP","06359423","8164191","04/20/04 00:00:00","01/24/05 00:00:00","01/31/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"UT","405.684-014","Horticultural Worker I",4,6.1800,"H",6.4400,"H","SCHMIDTS GREENHOUSE","WEST TORMAN","UT","SCHMIDTS","RICHARD","F E W A","Romero","Rita","Bay City","TX"
"TEMP","06359395","05-0447","12/27/04 00:00:00","01/27/05 00:00:00","01/31/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"CO","869.664-014","Construction Worker I",25,10.3300,"H",10.3300,"H","TCC ROOFING CONTRACTORS","EAGLE","CO","SISNEROS","GEORGE","LAW OFFICE OF CHRIS POOLEY, ESQ","POOLEY","CHRIS","AVON","CO"
"TEMP","06359390","8164548","12/20/04 00:00:00","01/21/05 00:00:00","01/27/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"UT","904.383-010","Tractor Trailer Truck Driver",20,46500.0000,"A",46342.0000,"A","L W MILLER TRANSPORTATION INC","LOGAN","UT","SHAW","DENNIS","ANNETTE CARPENTER","CARPENTER","ANNETTE","NORTH LITTLE ROCK","AR"
"TEMP","06359389","8164537","12/20/04 00:00:00","01/21/05 00:00:00","01/27/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"UT","904.383-010","Tractor Trailer Truck Driver",20,46500.0000,"A",46342.0000,"A","L W MILLER TRANSPORTATION INC","LOGAN","UT","SHAW","DENNIS","ANNETTE CARPENTER","CARPENTER","ANNETTE","NORTH LITTLE ROCK","AR"
"TEMP","06359388","1204-018","12/15/04 00:00:00","01/20/05 00:00:00","01/25/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"UT","522.382-034","Sugar Boiler",1,9.5000,"H",8.4600,"H","HARRY L LAWS& CO/CINCLARE CENTRAL","BRUSLY","LA","PLAUCHE","BUTCH","JACKIE MITCHELL","MITCHELL","JACKIE","BATON ROUGE","LA"
"TEMP","06359398","1204-022","12/15/04 00:00:00","01/25/05 00:00:00","01/31/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"LA","029.361-014","Food Tester",4,8.2000,"H",8.1400,"H","HARRY L LAWS& CO/CINCLARE CENTRAL","BRUSLY","LA","PLAUCHE","BUTCH","JACKIE MITCHELL","MITCHELL","JACKIE","BATON ROUGE","LA"
"TEMP","06359399","1204-045","12/16/04 00:00:00","01/27/05 00:00:00","01/31/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"LA","638.261-030","Machine Repairer, Maintenance",4,11.0000,"H",11.0300,"H","RACELAND RAW SUGAR CORPORATION","RACELAND","LA","DUPLANTIS","DANIEL","MUROV & WARD PLC","ZOLLINGER","JEREMY","NEW ORLEANS","LA"
"TEMP","06359383","0101554","12/21/04 00:00:00","01/20/05 00:00:00","01/24/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"TX","869.687-026","Construction Worker II",13,8.5000,"H",7.0600,"H","TEXAS TILE COMPANY","SAN ANTONIO","TX","REYNA","DINA","MASADA CONSULTING","SPRADLING","AIMEE","LIBERTY HILL","TX"
"TEMP","06359403","1204-030","12/15/04 00:00:00","01/25/05 00:00:00","01/31/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"LA","522.382-034","Sugar Boiler",2,12.0000,"H",12.0000,"H","ALMA PLANTATION, LLC","LAKELAND","LA","STEWART","DAVID","JACKIE MITCHELL","MITCHELL","JACKIE","BATON ROUGE","LA"
"TEMP","06359378","0101544","12/20/04 00:00:00","01/19/05 00:00:00","01/24/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"TX","408.687-014","Laborer, Landscape",6,8.0000,"H",7.1500,"H","ABREGO LAWN SERVICE","San Antonio","TX","ABREGO","JUAN","Garcia & Ramirez Law Office","Garcia","Oscar","San Antonio","TX"
"TEMP","06359404","1204-040","12/15/04 00:00:00","01/27/05 00:00:00","01/31/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"LA","521.682-018","Filter Operator",1,9.0000,"H",8.0400,"H","ALMA PLANTATION, LLC","LAKELAND","LA","STEWART","DAVID","JACKIE MITCHELL","MITCHELL","JACKIE","BATON ROUGE","LA"
"TEMP","06359405","1204-032","12/15/04 00:00:00","01/25/05 00:00:00","01/31/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"LA","521.382-010","Evaporator Operator",1,10.0000,"H",9.4000,"H","ALMA PLANTATION, LLC","LAKELAND","LA","STEWART","DAVID","JACKIE MITCHELL","MITCHELL","JACKIE","BATON ROUGE","LA"
"TEMP","06359417","1204-033","12/15/04 00:00:00","01/27/05 00:00:00","01/31/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"LA","522.382-034","Sugar Boiler",2,9.5000,"H",8.4600,"H","ST.MARY SUGAR CO-OPERATIVE,INC.","JEANERETTE","LA","GUILLOTTE, JR.","RONALD","JACKIE MITCHELL","MITCHELL","JACKIE","BATON ROUGE","LA"
"TEMP","06359359","1204-016","12/15/04 00:00:00","01/14/05 00:00:00","01/20/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"LA","521.382-010","Evaporator Operator",4,10.0000,"H",10.0000,"H","HARRY L LAWS& CO/CINCLARE CENTRAL","BRUSLY","LA","PLAUCHE","BUTCH","JACKIE MITCHELL","MITCHELL","JACKIE","BATON ROUGE","LA"
"TEMP","06359377","2358048","12/13/04 00:00:00","01/14/05 00:00:00","01/24/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"WY","313.361-014","Cook",15,5.9900,"H",6.1400,"H","BEAR ROOT INC","BUFFALO","WY","ZIMMERSHCHIED","ROBERT","DLD INTERNATIONAL, INC.","GUFFEY","DAVID","CASA GRANDE","AZ"
"TEMP","06359424","2359079","01/10/05 00:00:00","01/27/05 00:00:00","02/02/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"WY","363.682-014","Presser, All Around",8,8.5000,"H",7.2900,"H","BLUE SPRUCE CLEANERS","JACKSON HOLE","WY","SJOL","CAL","GLOBAL RESOURCES, INC.","ROWE","MICHAELENE","RUPERT","ID"
"TEMP","06359419","1204-035","12/15/04 00:00:00","01/27/05 00:00:00","01/31/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"LA","522.382-034","Sugar Boiler",2,12.0000,"H",12.0000,"H","ST.MARY SUGAR CO-OPERATIVE,INC.","JEANERETTE","LA","GUILLOTTE, JR.","RONALD","JACKIE MITCHELL","MITCHELL","JACKIE","BATON ROUGE","LA"
"TEMP","06359418","1204-034","12/15/04 00:00:00","01/27/05 00:00:00","01/31/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"LA","521.682-018","Filter Operator",2,9.0000,"H",8.0400,"H","ST.MARY SUGAR CO-OPERATIVE,INC.","JEANERETTE","LA","GUILLOTTE, JR.","RONALD","JACKIE MITCHELL","MITCHELL","JACKIE","BATON ROUGE","LA"
"TEMP","06359411","1204-043","12/15/04 00:00:00","01/27/05 00:00:00","01/31/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"LA","409.667-010","Airplane Pilot Helper",5,6.5400,"H",6.8800,"H","ANGELINA GRAIN ELEVATOR LLC","SOUTH VIDALIA","LA","ELLETT","TOMMY","LINDA WHITE AND ASSOCIATES","WHITE","LINDA","LIVINGSTON","LA"
"TEMP","06359425","235979","01/03/05 00:00:00","01/27/05 00:00:00","02/02/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"WY","323.687-014","Cleaner, Housekeeping",20,6.2300,"H",6.2300,"H","JACKSON HOLE MOUNTAIN RESORT","TETON VILLAGE","WY","HORN","SCOTT","ALCALA LAW FIRM LLC","ALCALA","JAMES","SALT LAKE CITY","UT"
"TEMP","06359406","1204-029","12/15/04 00:00:00","01/25/05 00:00:00","01/31/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"LA","522.382-034","Sugar Boiler",2,9.5000,"H",8.4600,"H","ALMA PLANTATION, LLC","LAKELAND","LA","STEWART","DAVID","JACKIE MITCHELL","MITCHELL","JACKIE","BATON ROUGE","LA"
"TEMP","06359416","1204-038","12/15/04 00:00:00","01/27/05 00:00:00","01/31/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"LA","522.382-034","Sugar Boiler",1,9.5000,"H",8.4600,"H","LULA FACTORY","BELLE ROSE","LA","DAIGLE","C.J.S.","JACKIE MITCHELL","MITCHELL","JACKIE","BATON ROUGE","LA"
"TEMP","06359414","1204-041","12/15/04 00:00:00","01/27/05 00:00:00","01/31/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"LA","522.382-034","Sugar Boiler",4,9.5000,"H",8.4600,"H","Westfield Factory","Paincourtville","LA","Daigle","Michael","JACKIE MITCHELL","MITCHELL","JACKIE","BATON ROUGE","LA"
"TEMP","06359410","1204-044","12/15/04 00:00:00","01/27/05 00:00:00","01/31/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"LA","599.686-010","Mill Operator Helper",5,6.5400,"H",6.3200,"H","ANGELINA GRAIN ELEVATOR LLC","SOUTH VIDALIA","LA","ELLETT","TOMMY","LINDA WHITE AND ASSOCIATES","WHITE","LINDA","LIVINGSTON","LA"
"TEMP","06359409","1204-060","12/27/04 00:00:00","01/27/05 00:00:00","01/31/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"LA","529.686-014","Cannery Worker",8,5.8700,"H",6.1800,"H","CRAWFISH PALACE INC","HAUGHTON","LA","COOK","SOMRI","LINDA WHITE AND ASSOCIATES","WHITE","LINDA","LIVINGSTON","LA"
"TEMP","06359408","1204-043","12/15/04 00:00:00","01/27/05 00:00:00","01/31/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"LA","521.682-018","Filter Operator",1,9.0000,"H",8.0400,"H","ALMA PLANTATION, LLC","LAKELAND","LA","STEWART","DAVID","JACKIE MITCHELL","MITCHELL","JACKIE","BATON ROUGE","LA"
"TEMP","06359407","1204-031","12/15/04 00:00:00","01/25/05 00:00:00","01/31/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"LA","950.585-014","Boiler Operator Helper",4,9.5000,"H",8.6200,"H","ALMA PLANTATION, LLC","LAKELAND","LA","STEWART","DAVID","JACKIE MITCHELL","MITCHELL","JACKIE","BATON ROUGE","LA"
"TEMP","06359420","0565289","12/13/04 00:00:00","12/13/04 00:00:00","01/31/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"MT","353.161-010","Guide, Hunting And Fishing",1,20.0000,"H",17.2600,"H","Renegade Outfitters","Bozeman","MT","Dominick","Stuart","Ted Mahr","Mahr","Ted","Moses Lake","WA"
"TEMP","06359350","5100986","12/15/04 00:00:00","01/13/05 00:00:00","01/18/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"CO","353.161-010","Guide, Hunting And Fishing",2,12.7500,"H",12.7500,"H","ASPEN SEALS","WOODY CREEK","CO","PERA","GARY","PERYN H. TOPPER PC","TOPPER","PERYN","ASPEN","CO"
"TEMP","06359365","1204-027","12/15/04 00:00:00","01/20/05 00:00:00","01/24/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"LA","522.382-034","Sugar Boiler",4,9.5000,"H",8.4600,"H","Cajun Sugars Coop, Inc.","New Iberia","LA","Thibodeaux","Tommy","JACKIE MITCHELL","MITCHELL","JACKIE","BATON ROUGE","LA"
"TEMP","06359363","1204-024","12/15/04 00:00:00","01/14/05 00:00:00","01/20/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"LA","521.382-010","Evaporator Operator",1,10.0000,"H",9.4000,"H","Cajun Sugars Coop, Inc.","New Iberia","LA","Thibodeaux","Tommy","JACKIE MITCHELL","MITCHELL","JACKIE","BATON ROUGE","LA"
"TEMP","06359358","1204-008","12/10/04 00:00:00","01/14/05 00:00:00","01/20/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"LA","408.687-014","Laborer, Landscape",6,6.0200,"H",6.3300,"H","ANTHONY'S LANDSCAPING LLC","HARAHAN","LA","ANTHONY","TED","AGWORKS, INC.","BREMER","DAN","LAKE PARK","GA"
"TEMP","06359356","SD121004HOLI","12/10/04 00:00:00","01/10/05 00:00:00","01/20/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"SD","329.467-010","Attendant, Lodging Facilities",40,6.4000,"H",6.4000,"H","HOLIDAY INN EXPRESS","RAPID CITY","SD","BEYER","YVETTE","DLD INTERNATIONAL, INC.","GUFFEY","DAVID","CASA GRANDE","AZ"
"TEMP","06359355","0101525","12/20/04 00:00:00","01/14/05 00:00:00","01/20/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"TX","869.687-026","Construction Worker II",10,7.5700,"H",7.5700,"H","PACK POOLS, INC.","GEORGETOWN","TX","PACK","JOHN","FOLEY ENTERPRISES","FOLEY","TERRY","AUSTIN","TX"
"TEMP","06359354","2128967","12/16/04 00:00:00","01/14/05 00:00:00","01/20/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"TX","408.687-014","Laborer, Landscape",6,6.8900,"H",6.8900,"H","JDL LANDSCAPE MANAGEMENT","BURLESON","TX","LOCHRIDGE","DARREN","F E W A","Romero","Rita","Bay City","TX"
"TEMP","06359366","1204-023","12/15/04 00:00:00","01/20/05 00:00:00","01/24/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"LA","522.382-034","Sugar Boiler",4,9.5000,"H",9.6200,"H","HARRY L LAWS& CO/CINCLARE CENTRAL","BRUSLY","LA","PLAUCHE","BUTCH","JACKIE MITCHELL","MITCHELL","JACKIE","BATON ROUGE","LA"
"TEMP","06359351","5100976","12/13/04 00:00:00","01/14/05 00:00:00","01/18/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"CO","369.384-014","Rug Cleaner, Hand",5,9.0000,"H",6.2200,"H","NESHEIM CLEANING SERVICES, INC.","LAFAYETTE","CO","FARASYNN","RICHARD","ANDERSON & ASSOCIATES IMMIGRATION SVCS","ANDERSON","HARDY","AURORA","CO"
"TEMP","06359364","1204-023","12/15/04 00:00:00","01/14/05 00:00:00","01/20/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"LA","529.130-034","Supervisor, Refining",1,14.9500,"H",14.9500,"H","Cajun Sugars Coop, Inc.","New Iberia","LA","Thibodeaux","Tommy","JACKIE MITCHELL","MITCHELL","JACKIE","BATON ROUGE","LA"
"TEMP","06359349","51000602","12/13/04 00:00:00","01/12/05 00:00:00","01/18/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"CO","408.687-014","Laborer, Landscape",20,8.0600,"H",8.0600,"H","FAIRWAYS AND GREENS INC","HIGHLANDS RANCH","CO","LOEFFLER","SANDRA","ALLOTT IMMIGRATION LAW FIRM","ALLOTT","ANN","LITTLETON","CO"
"TEMP","06359348","MT0565288","12/13/04 00:00:00","12/13/04 00:00:00","01/18/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"WY","408.687-014","Laborer, Landscape",10,9.0000,"H",8.2800,"H","INTERMOUNTAIN LANDSCAPING INC","BIG SKY","MT","HOBBY","TROY","GLOBAL RESOURCES, INC.","ROWE","MICHAELENE","RUPERT","ID"
"TEMP","06359270","000000101504","12/17/04 00:00:00","01/18/05 00:00:00","01/21/05 00:00:00","Denied, Temporary","02/11/05 00:00:00",6,"TX","929.687-030","Material Handler",10,8.1100,"H",8.1100,"H","Texas Export & Handling Service","Del Rio","TX","Sanchez","Severino","Azarmehr & Associates, P.C.","Azarmehr","Mehron","Austin","TX"
"TEMP","06359268","000000101474","12/16/04 00:00:00","01/18/05 00:00:00","01/21/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"TX","408.687-014","Laborer, Landscape",12,7.0800,"H",7.0800,"H","H & D Construction","Midland","TX","Madrid","Mike","FEDERATION OF EMPLOYERS & WORKERS OF AMERICA","AGENT","FEWA","BAY CITY","TX"
"TEMP","06359362","1204-026","12/15/04 00:00:00","01/14/05 00:00:00","01/20/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"LA","522.382-034","Sugar Boiler",1,9.5000,"H",9.4600,"H","Cajun Sugars Coop, Inc.","New Iberia","LA","Thibodeaux","Tommy","JACKIE MITCHELL","MITCHELL","JACKIE","BATON ROUGE","LA"
"TEMP","06359376","2358050","12/13/04 00:00:00","01/14/05 00:00:00","01/24/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"WY","329.467-010","Attendant, Lodging Facilities",25,6.0900,"H",6.1100,"H","Lizanatay Incorporated","Buffalo","WY","Purcella","Lisa","DLD INTERNATIONAL, INC.","GUFFEY","DAVID","CASA GRANDE","AZ"
"TEMP","06359353","8161878","12/07/04 00:00:00","01/11/05 00:00:00","01/18/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"UT","408.687-014","Laborer, Landscape",2,7.5000,"H",7.6000,"H","YELROM CONSTRUCTION LLC","SPRINGVILLE","UT","MORLEY","RICHARD","BRADFORD & BRADY PC","BUHLER","KIM","PROVO","UT"
"TEMP","06359371","SD121404KELL","12/14/04 00:00:00","01/20/05 00:00:00","01/24/05 00:00:00","Denied, Temporary","02/11/05 00:00:00",6,"SD","323.687-014","Cleaner, Housekeeping",5,6.7500,"H",8.2000,"H","KELLY INN & SUITES","MITCHELL","SD","HOLDER","DAVID","Global Resources, Inc.","Rowe","Michaelene","Rupert","ID"
"TEMP","06359374","05-0432","12/15/04 00:00:00","01/18/05 00:00:00","01/24/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"CO","408.687-014","Laborer, Landscape",239,9.4100,"H",9.4100,"H","GROUND CONTROL, INC.","BYPSUM","CO","ROUAUD","PATRICIA","F E W A","Romero","Rita","Bay City","TX"
"TEMP","06359373","05-0433","12/15/04 00:00:00","01/18/05 00:00:00","01/24/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"CO","408.687-014","Laborer, Landscape",10,7.9000,"H",7.9000,"H","THE GOLF CLUB AT BEAR DANCE","LARKSPUR","CO","BRENING","STUART","F E W A","Romero","Rita","Bay City","TX"
"TEMP","06359368","1204-019","12/15/04 00:00:00","01/20/05 00:00:00","01/24/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"LA","521.682-018","Filter Operator",4,9.0000,"H",8.0400,"H","HARRY L LAWS& CO/CINCLARE CENTRAL","BRUSLY","LA","PLAUCHE","BUTCH","JACKIE MITCHELL","MITCHELL","JACKIE","BATON ROUGE","LA"
"TEMP","06359369","1204-021","12/15/04 00:00:00","01/20/05 00:00:00","01/24/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"LA","522.382-034","Sugar Boiler",4,9.5000,"H",8.4600,"H","HARRY L LAWS& CO/CINCLARE CENTRAL","BRUSLY","LA","PLAUCHE","BUTCH","JACKIE MITCHELL","MITCHELL","JACKIE","BATON ROUGE","LA"
"TEMP","06359370","1204-020","12/15/04 00:00:00","01/20/05 00:00:00","01/24/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"LA","521.682-010","Centrifugal Operator",4,10.0000,"H",9.4800,"H","HARRY L LAWS& CO/CINCLARE CENTRAL","BRUSLY","LA","PLAUCHE","BUTCH","JACKIE MITCHELL","MITCHELL","JACKIE","BATON ROUGE","LA"
"TEMP","06359367","1204-017","12/15/04 00:00:00","01/20/05 00:00:00","01/24/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"LA","529.130-034","Supervisor, Refining",1,14.9500,"H",14.9500,"H","HARRY L LAWS& CO/CINCLARE CENTRAL","BRUSLY","LA","PLAUCHE","BUTCH","JACKIE MITCHELL","MITCHELL","JACKIE","BATON ROUGE","LA"
"TEMP","06359361","1204-025","12/15/04 00:00:00","01/14/05 00:00:00","01/20/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",6,"LA","522.382-034","Sugar Boiler",4,12.0000,"H",12.0000,"H","Cajun Sugars Coop, Inc.","New Iberia","LA","Thibodeaux","Tommy","JACKIE MITCHELL","MITCHELL","JACKIE","BATON ROUGE","LA"
"TEMP","09596596","2085","12/14/04 00:00:00","12/14/04 00:00:00","01/20/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",9,"ID","999.454-011","Forest and Conservation Workers",261,11.5700,"H",7.6400,"H","PROGRESSIVE ENVIRONMENTAL","COEURD'ALENE","ID","FRANK","JAYSON","LABOR CONSULTANTS INTERNATIONAL","MUILENBURG","GINNY","POST FALLS","ID"
"TEMP","09596123","2024","11/19/04 00:00:00","11/19/04 00:00:00","12/28/04 00:00:00","Certified, Temporary","02/11/05 00:00:00",9,"ID","999.373-011","Landscaping and Groundskeeping Workers",7,6.6400,"H",7.4100,"H","SPRUCE IT UP LANDSCAPING, INC","REXBURG","ID","KUNZ","DEAN","ALCALA LAW FIRM, PC","ALCALA","JAMES","SALT LAKE CITY","UT"
"TEMP","09595994","1313194","11/01/04 00:00:00","11/01/04 00:00:00","12/09/04 00:00:00","Certified, Temporary","02/11/05 00:00:00",9,"WA","408.687-014","Laborer, Landscape",10,8.5000,"H",8.8500,"H","THE RAIN AND SHADY LANDSCAPE CORP.","KENT","WA","MAYBERRY","THERESA","THERESA MAYBERRY","MAYBERRY","THERESA","KENT","WA"
"TEMP","09595992","1313175","11/01/04 00:00:00","11/01/04 00:00:00","12/09/04 00:00:00","Certified, Temporary","02/11/05 00:00:00",9,"WA","408.687-014","Laborer, Landscape",9,8.5000,"H",8.8500,"H","GREAT GARDEN SOLUTIONS INC","SEATTLE","WA","VRUYA","BARBARA","THERESA MAYBERRY","MAYBERRY","THERESA","KENT","WA"
"TEMP","09595993","1313186","11/01/04 00:00:00","11/01/04 00:00:00","12/09/04 00:00:00","Certified, Temporary","02/11/05 00:00:00",9,"WA","408.687-014","Laborer, Landscape",20,8.5000,"H",8.8500,"H","CLASSIC NURSERY AND LANDSCAPE COMPANY INC","REDMOD","WA","KELLOGG","JERRY","THERESA MAYBERRY","MAYBERRY","THERESA","KENT","WA"
"TEMP","09596547","2028","12/07/04 00:00:00","12/07/04 00:00:00","01/18/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",9,"ID","999.373-011","Landscaping and Groundskeeping Workers",3,9.5000,"H",9.5400,"H","GROUSE RUN RANCH","TETONIA","ID","TILT III","ALBERT","ANDERSON & ASSOCIATES","ANDERSON","JOEL","AURORA","CO"
"TEMP","09596597","2084","12/14/04 00:00:00","12/14/04 00:00:00","01/20/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",9,"ID","999.454-011","Forest and Conservation Workers",264,11.5700,"H",7.6400,"H","PROGRESSIVE FORESTRY","COEURD'ALENE","ID","CAMPBELL","BRUCE","LABOR CONSULTANTS INTERNATIONAL","JOHNSON","JANAIRA","POST FALLS","ID"
"TEMP","09596000","1313171","11/01/04 00:00:00","11/01/04 00:00:00","12/13/04 00:00:00","Certified, Temporary","02/11/05 00:00:00",9,"WA","408.687-014","Laborer, Landscape",10,8.5000,"H",8.8500,"H","SECRET GARDENS LANDSCAPING, LLC","WOODINVILLE","WA","MORRIS","EILEEN","THERESA MAYBERRY","MAYBERRY","THERESA","KENT","WA"
"TEMP","09596468","1318170","11/22/04 00:00:00","11/22/04 00:00:00","01/07/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",9,"WA","939.667-014","Quarry Worker",10,10.3600,"H",10.3600,"H","COUGAR RIDGE STONE","OLDTOWN","ID","SCHACHER","JESSE","ALCALA LAW FIRM, PC","ALCALA","JAMES","SALT LAKE CITY","UT"
"TEMP","09595998","1311230","10/25/04 00:00:00","10/25/04 00:00:00","12/10/04 00:00:00","Certified, Temporary","02/11/05 00:00:00",9,"WA","408.687-014","Laborer, Landscape",6,8.8500,"H",8.8500,"H","GROWING GREEN, INC","REDMOND","WA","TREWIN","CHRIS","SAM HADDAD, ATTORNEY AT LAW","HADDAD","SAM","AUSTIN","TX"
"TEMP","01343196",,"12/03/04 00:00:00","12/03/04 00:00:00","02/08/05 00:00:00","Certified, Temporary","02/11/05 00:00:00",1,"ME","318.687-010","Kitchen Helper",10,8.0000,"H",7.7300,"H","Juniper Restaurant, DBA Gabby Sullivan's","York Beach","ME","Sweeny","Phil","Jama LLC","LaPierre","Roger","Ogunquit","ME"
